hey,time
1720809811.8521800,1609460370709053000
1720809811.8536500,1609460370716267000
1720809811.8610100,1609460370723587000
1720809811.8699900,1609460370730899000
1720809811.876090,1609460370738140000
1720809811.882690,1609460370745446000
1720809811.8909600,1609460370752733000
1720809811.8972600,1609460370760035000
1720809811.904670,1609460370767326000
1720809811.9127200,1609460370774662000
1720809811.9192000,1609460370781950000
1720809811.9265300,1609460370789244000
1720809811.9341600,1609460370796494000
1720809811.9412400,1609460370803737000
1720809811.948420,1609460370810990000
1720809811.9581000,1609460370818246000
1720809811.9628000,1609460370825468000
1720809811.970030,1609460370832749000
1720809811.9773800,1609460370840063000
1720809811.9846900,1609460370847395000
1720809811.9922800,1609460370854662000
1720809811.999290,1609460370861975000
1720809812.0069700,1609460370869270000
1720809812.0139400,1609460370876572000
1720809812.0215300,1609460370883825000
1720809812.028470,1609460370891132000
1720809812.036710,1609460370898401000
1720809812.0429800,1609460370905663000
1720809812.0502800,1609460370912905000
1720809812.0608200,1609460370920187000
1720809812.0647700,1609460370927437000
1720809812.0720800,1609460370934656000
1720809812.079200,1609460370941841000
1720809812.0864300,1609460370949080000
1720809812.0936700,1609460370956323000
1720809812.1011300,1609460370963642000
1720809812.1100600,1609460370970919000
1720809812.1155300,1609460370978200000
1720809812.1229200,1609460370985482000
1720809812.1300800,1609460370992774000
1720809812.1373200,1609460370999994000
1720809812.152180,1609460371007196000
1720809812.1529000,1609460371014426000
1720809812.1739400,1609460371021743000
1720809812.1745600,1609460371028933000
1720809812.175210,1609460371036148000
1720809812.1810300,1609460371043427000
1720809812.1881500,1609460371050718000
1720809812.1953100,1609460371057977000
1720809812.2047900,1609460371065314000
1720809812.2141700,1609460371072607000
1720809812.2176800,1609460371079946000
1720809812.2264900,1609460371087216000
1720809812.2318700,1609460371094459000
1720809812.2390800,1609460371101784000
1720809812.247790,1609460371109102000
1720809812.2537400,1609460371116371000
1720809812.2609700,1609460371123673000
1720809812.26909,1609460371130938000
1720809812.2755300,1609460371138230000
1720809812.2828000,1609460371145462000
1720809812.2901600,1609460371152710000
1720809812.2974800,1609460371159905000
1720809812.3047600,1609460371167131000
1720809812.3280000,1609460371174300000
1720809812.3297600,1609460371181562000
1720809812.330450,1609460371188763000
1720809812.3338500,1609460371196100000
1720809812.3406000,1609460371203305000
1720809812.3481800,1609460371210603000
1720809812.3551300,1609460371217888000
1720809812.3624000,1609460371225164000
1720809812.369660,1609460371232417000
1720809812.377140,1609460371239677000
1720809812.384180,1609460371246979000
1720809812.3917000,1609460371254338000
1720809812.3988500,1609460371261595000
1720809812.4060500,1609460371268860000
1720809812.4150400,1609460371276171000
1720809812.4207100,1609460371283474000
1720809812.4278900,1609460371290681000
1720809812.4351500,1609460371297916000
1720809812.4426200,1609460371305162000
1720809812.449850,1609460371312411000
1720809812.4570900,1609460371319608000
1720809812.4641700,1609460371326823000
1720809812.4727900,1609460371334055000
1720809812.4786500,1609460371341324000
1720809812.4858600,1609460371348517000
1720809812.4931400,1609460371355724000
1720809812.5003000,1609460371362989000
1720809812.5076400,1609460371370288000
1720809812.5148100,1609460371377485000
1720809812.5221700,1609460371384780000
1720809812.5294100,1609460371392062000
1720809812.53669,1609460371399394000
1720809812.5439500,1609460371406628000
1720809812.5512900,1609460371413828000
1720809812.558350,1609460371421095000
1720809812.5655700,1609460371428358000
1720809812.5740200,1609460371435516000
1720809812.5805500,1609460371442688000
1720809812.5873200,1609460371449900000
1720809812.594430,1609460371457191000
1720809812.6016800,1609460371464438000
1720809812.609190,1609460371471683000
1720809812.6161700,1609460371478985000
1720809812.623580,1609460371486336000
1720809812.6308800,1609460371493583000
1720809812.6381700,1609460371500916000
1720809812.6453600,1609460371508160000
1720809812.6528600,1609460371515483000
1720809812.660050,1609460371522734000
1720809812.6673900,1609460371530024000
1720809812.6765400,1609460371537345000
1720809812.6820400,1609460371544661000
1720809812.6892900,1609460371551897000
1720809812.6965600,1609460371559201000
1720809812.7039100,1609460371566566000
1720809812.7115300,1609460371573900000
1720809812.7189200,1609460371581137000
1720809812.7258200,1609460371588449000
1720809812.7331300,1609460371595795000
1720809812.740420,1609460371603131000
1720809812.7477200,1609460371610411000
1720809812.7550100,1609460371617704000
1720809812.762280,1609460371625004000
1720809812.7695000,1609460371632317000
1720809812.779030,1609460371639577000
1720809812.7841900,1609460371646849000
1720809812.791450,1609460371654126000
1720809812.798830,1609460371661439000
1720809812.8059100,1609460371668686000
1720809812.8131800,1609460371675939000
1720809812.8204000,1609460371683148000
1720809812.827720,1609460371690415000
1720809812.834870,1609460371697636000
1720809812.8422700,1609460371704874000
1720809812.8495800,1609460371712118000
1720809812.8567500,1609460371719385000
1720809812.8639800,1609460371726610000
1720809812.871230,1609460371733896000
1720809812.8813800,1609460371741214000
1720809812.8858700,1609460371748580000
1720809812.8934000,1609460371755862000
1720809812.9004800,1609460371763168000
1720809812.90775,1609460371770453000
1720809812.9151000,1609460371777791000
1720809812.9224100,1609460371785024000
1720809812.9296200,1609460371792340000
1720809812.9369200,1609460371799638000
1720809812.9445100,1609460371806940000
1720809812.9519300,1609460371814211000
1720809812.9588800,1609460371821517000
1720809812.9661100,1609460371828795000
1720809812.9734600,1609460371836144000
1720809812.9832600,1609460371843384000
1720809812.9879200,1609460371850622000
1720809812.9953200,1609460371857903000
1720809813.0027400,1609460371865224000
1720809813.0096800,1609460371872407000
1720809813.0170900,1609460371879624000
1720809813.0242600,1609460371886879000
1720809813.031390,1609460371894103000
1720809813.038560,1609460371901250000
1720809813.0457400,1609460371908426000
1720809813.0530600,1609460371915640000
1720809813.0602100,1609460371922886000
1720809813.0673600,1609460371930047000
1720809813.0745900,1609460371937286000
1720809813.0845000,1609460371944550000
1720809813.0891800,1609460371951882000
1720809813.096490,1609460371959104000
1720809813.1037000,1609460371966388000
1720809813.111010,1609460371973726000
1720809813.1183700,1609460371981073000
1720809813.1256800,1609460371988343000
1720809813.1435600,1609460371995620000
1720809813.144250,1609460372002849000
1720809813.1478500,1609460372010522000
1720809813.15487,1609460372017488000
1720809813.1622800,1609460372024794000
1720809813.1694100,1609460372032086000
1720809813.1767300,1609460372039419000
1720809813.1869600,1609460372046618000
1720809813.1914400,1609460372053835000
1720809813.1984600,1609460372061053000
1720809813.2056800,1609460372068345000
1720809813.2133100,1609460372075580000
1720809813.2202100,1609460372082876000
1720809813.2274800,1609460372090138000
1720809813.235690,1609460372097438000
1720809813.2422100,1609460372104736000
1720809813.2493700,1609460372112051000
1720809813.256770,1609460372119383000
1720809813.2640800,1609460372126759000
1720809813.271400,1609460372134011000
1720809813.2786700,1609460372141313000
1720809813.2859600,1609460372148617000
1720809813.293340,1609460372155954000
1720809813.3005500,1609460372163184000
1720809813.3077800,1609460372170457000
1720809813.3150800,1609460372177747000
1720809813.3224000,1609460372185047000
1720809813.329550,1609460372192262000
1720809813.3381900,1609460372199512000
1720809813.344130,1609460372206803000
1720809813.3519900,1609460372214112000
1720809813.3587000,1609460372221346000
1720809813.3659200,1609460372228615000
1720809813.3732000,1609460372235916000
1720809813.3805400,1609460372243225000
1720809813.388120,1609460372250444000
1720809813.3951000,1609460372257716000
1720809813.4023900,1609460372265031000
1720809813.4096600,1609460372272367000
1720809813.4169100,1609460372279608000
1720809813.4242500,1609460372286902000
1720809813.4314500,1609460372294156000
1720809813.440820,1609460372301452000
1720809813.4460100,1609460372308709000
1720809813.4535100,1609460372315935000
1720809813.4606300,1609460372323187000
1720809813.4679300,1609460372330526000
1720809813.4750600,1609460372337725000
1720809813.4823900,1609460372344993000
1720809813.4896000,1609460372352305000
1720809813.497520,1609460372359661000
1720809813.5043000,1609460372366954000
1720809813.511480,1609460372374214000
1720809813.518820,1609460372381439000
1720809813.5261100,1609460372388716000
1720809813.5333200,1609460372395915000
1720809813.5423100,1609460372403080000
1720809813.5475800,1609460372410275000
1720809813.5549600,1609460372417552000
1720809813.5621700,1609460372424720000
1720809813.5692300,1609460372431903000
1720809813.5764000,1609460372439075000
1720809813.5840600,1609460372446344000
1720809813.590890,1609460372453560000
1720809813.5982400,1609460372460756000
1720809813.6053200,1609460372467949000
1720809813.6125800,1609460372475265000
1720809813.6197500,1609460372482451000
1720809813.627070,1609460372489712000
1720809813.6344300,1609460372497036000
1720809813.6438700,1609460372504385000
1720809813.6489600,1609460372511653000
1720809813.6563800,1609460372518936000
1720809813.663690,1609460372526291000
1720809813.6709600,1609460372533649000
1720809813.678210,1609460372540909000
1720809813.685910,1609460372548194000
1720809813.692860,1609460372555523000
1720809813.7005900,1609460372562858000
1720809813.707480,1609460372570161000
1720809813.7150400,1609460372577468000
1720809813.722460,1609460372585000000
1720809813.729530,1609460372592154000
1720809813.736710,1609460372599381000
1720809813.7468200,1609460372606657000
1720809813.7512500,1609460372613965000
1720809813.7587200,1609460372621341000
1720809813.7659800,1609460372628665000
1720809813.7733100,1609460372635984000
1720809813.7806100,1609460372643287000
1720809813.7880200,1609460372650641000
1720809813.7953500,1609460372657938000
1720809813.8032300,1609460372665275000
1720809813.81668,1609460372672632000
1720809813.818390,1609460372680654000
1720809813.824630,1609460372687256000
1720809813.8320500,1609460372694566000
1720809813.8393000,1609460372701885000
1720809813.8487600,1609460372709215000
1720809813.853940,1609460372716433000
1720809813.860940,1609460372723710000
1720809813.8691800,1609460372730969000
1720809813.876120,1609460372738275000
1720809813.883210,1609460372745535000
1720809813.8902700,1609460372752809000
1720809813.897340,1609460372760098000
1720809813.9061200,1609460372767426000
1720809813.9126400,1609460372774666000
1720809813.9191400,1609460372781939000
1720809813.92682,1609460372789181000
1720809813.9336800,1609460372796466000
1720809813.9408800,1609460372803694000
1720809813.9481800,1609460372811003000
1720809813.955720,1609460372818306000
1720809813.9630000,1609460372825659000
1720809813.9705400,1609460372832907000
1720809813.9783400,1609460372840158000
1720809813.985040,1609460372847418000
1720809813.9924200,1609460372854727000
1720809813.9995300,1609460372861950000
1720809814.0086000,1609460372869170000
1720809814.014150,1609460372876472000
1720809814.0211100,1609460372883817000
1720809814.0284300,1609460372891063000
1720809814.035620,1609460372898297000
1720809814.0432200,1609460372905513000
1720809814.0503500,1609460372912756000
1720809814.0572500,1609460372919901000
1720809814.0643900,1609460372927063000
1720809814.0716000,1609460372934215000
1720809814.0787200,1609460372941421000
1720809814.0862900,1609460372948623000
1720809814.0935200,1609460372955865000
1720809814.1006600,1609460372963097000
1720809814.110390,1609460372970419000
1720809814.1150500,1609460372977682000
1720809814.1228300,1609460372984969000
1720809814.1296100,1609460372992261000
1720809814.136940,1609460372999637000
1720809814.144220,1609460373006906000
1720809814.1523600,1609460373014199000
1720809814.1589500,1609460373021514000
1720809814.1661900,1609460373028848000
1720809814.174050,1609460373036093000
1720809814.180760,1609460373043399000
1720809814.1880300,1609460373050718000
1720809814.1953900,1609460373058072000
1720809814.2028100,1609460373065299000
1720809814.2136600,1609460373072578000
1720809814.2179500,1609460373079823000
1720809814.224760,1609460373087067000
1720809814.231780,1609460373094314000
1720809814.2389900,1609460373101613000
1720809814.2462000,1609460373108862000
1720809814.254300,1609460373116170000
1720809814.26072,1609460373123371000
1720809814.2679900,1609460373130635000
1720809814.2753200,1609460373137963000
1720809814.282750,1609460373145335000
1720809814.290290,1609460373152603000
1720809814.2974700,1609460373159915000
1720809814.3049700,1609460373167245000
1720809814.315660,1609460373174624000
1720809814.3195200,1609460373181926000
1720809814.3272200,1609460373189229000
1720809814.3339600,1609460373196505000
1720809814.3417100,1609460373203817000
1720809814.3483800,1609460373211031000
1720809814.3560600,1609460373218238000
1720809814.3638700,1609460373225476000
1720809814.370300,1609460373232783000
1720809814.3772600,1609460373239978000
1720809814.3845400,1609460373247248000
1720809814.392190,1609460373254544000
1720809814.3991700,1609460373261917000
1720809814.406570,1609460373269236000
1720809814.4178700,1609460373276518000
1720809814.4214100,1609460373283793000
1720809814.4287100,1609460373291124000
1720809814.435950,1609460373298393000
1720809814.4431800,1609460373305656000
1720809814.4504600,1609460373312929000
1720809814.4577800,1609460373320242000
1720809814.4648100,1609460373327482000
1720809814.4720600,1609460373334746000
1720809814.4804600,1609460373342007000
1720809814.4866500,1609460373349302000
1720809814.494290,1609460373356595000
1720809814.5012500,1609460373363875000
1720809814.5085100,1609460373371139000
1720809814.5236400,1609460373378465000
1720809814.5253400,1609460373385698000
1720809814.5301800,1609460373392918000
1720809814.537750,1609460373400158000
1720809814.5463100,1609460373407473000
1720809814.5521500,1609460373414687000
1720809814.5596500,1609460373421929000
1720809814.5701700,1609460373429185000
1720809814.5746100,1609460373436521000
1720809814.5810700,1609460373443784000
1720809814.5883300,1609460373451066000
1720809814.5956800,1609460373458363000
1720809814.6032800,1609460373465704000
1720809814.6103100,1609460373473024000
1720809814.6300800,1609460373480357000
1720809814.6397200,1609460373487658000
1720809814.640380,1609460373494944000
1720809814.6414200,1609460373502214000
1720809814.646780,1609460373509489000
1720809814.6541200,1609460373516808000
1720809814.6614700,1609460373524115000
1720809814.669780,1609460373531330000
1720809814.6764300,1609460373538576000
1720809814.6833400,1609460373545869000
1720809814.6907800,1609460373553189000
1720809814.6982100,1609460373560465000
1720809814.705420,1609460373567736000
1720809814.7123600,1609460373575019000
1720809814.7197000,1609460373582388000
1720809814.7293000,1609460373589606000
1720809814.7345300,1609460373596954000
1720809814.7415100,1609460373604265000
1720809814.748960,1609460373611637000
1720809814.7562500,1609460373618875000
1720809814.7634400,1609460373626151000
1720809814.7725400,1609460373633439000
1720809814.7780300,1609460373640782000
1720809814.7853700,1609460373648020000
1720809814.7930000,1609460373655305000
1720809814.799890,1609460373662599000
1720809814.8073200,1609460373669881000
1720809814.814760,1609460373677102000
1720809814.8219000,1609460373684394000
1720809814.8294700,1609460373691657000
1720809814.836350,1609460373698942000
1720809814.8438000,1609460373706160000
1720809814.85085,1609460373713398000
1720809814.858000,1609460373720624000
1720809814.8652400,1609460373727910000
1720809814.8770700,1609460373735102000
1720809814.878710,1609460373742288000
1720809814.8873800,1609460373749512000
1720809814.8940700,1609460373756761000
1720809814.9015200,1609460373763931000
1720809814.9084900,1609460373771149000
1720809814.916230,1609460373778397000
1720809814.9229700,1609460373785707000
1720809814.9301900,1609460373792909000
1720809814.9374900,1609460373800172000
1720809814.9450300,1609460373807464000
1720809814.9530500,1609460373814793000
1720809814.9597200,1609460373822036000
1720809814.9665600,1609460373829270000
1720809814.985500,1609460373836567000
1720809814.9861300,1609460373843881000
1720809814.988760,1609460373851144000
1720809814.995720,1609460373858422000
1720809815.0037000,1609460373865755000
1720809815.0107800,1609460373873064000
1720809815.0175500,1609460373880255000
1720809815.0247800,1609460373887502000
1720809815.0370300,1609460373894715000
1720809815.040460,1609460373902508000
1720809815.0467100,1609460373909132000
1720809815.0536200,1609460373916305000
1720809815.060860,1609460373923533000
1720809815.0681200,1609460373930787000
1720809815.078650,1609460373937978000
1720809815.0827600,1609460373945467000
1720809815.0899500,1609460373952403000
1720809815.0972400,1609460373959719000
1720809815.1042300,1609460373966955000
1720809815.1115000,1609460373974205000
1720809815.118810,1609460373981545000
1720809815.1261900,1609460373988916000
1720809815.1341900,1609460373996199000
1720809815.1410400,1609460374003521000
1720809815.1484000,1609460374010835000
1720809815.15543,1609460374018140000
1720809815.162760,1609460374025344000
1720809815.1698900,1609460374032616000
1720809815.1815800,1609460374039888000
1720809815.1850900,1609460374047160000
1720809815.1917500,1609460374054330000
1720809815.1989200,1609460374061616000
1720809815.2069000,1609460374068815000
1720809815.2134200,1609460374076098000
1720809815.22066,1609460374083319000
1720809815.2278700,1609460374090570000
1720809815.2577300,1609460374097865000
1720809815.258280,1609460374105127000
1720809815.258790,1609460374112320000
1720809815.259620,1609460374119599000
1720809815.2644200,1609460374126975000
1720809815.272120,1609460374134337000
1720809815.2789700,1609460374141612000
1720809815.2864400,1609460374148875000
1720809815.2935400,1609460374156199000
1720809815.3009400,1609460374163522000
1720809815.3084900,1609460374170787000
1720809815.315440,1609460374178124000
1720809815.3228300,1609460374185436000
1720809815.3300700,1609460374192737000
1720809815.3389900,1609460374199981000
1720809815.3448900,1609460374207291000
1720809815.3519900,1609460374214619000
1720809815.3599600,1609460374221954000
1720809815.3672800,1609460374229170000
1720809815.373650,1609460374236441000
1720809815.380890,1609460374243708000
1720809815.388290,1609460374250977000
1720809815.395390,1609460374258172000
1720809815.4026500,1609460374265432000
1720809815.4104400,1609460374272654000
1720809815.41711,1609460374279899000
1720809815.4243100,1609460374287085000
1720809815.4315100,1609460374294290000
1720809815.441320,1609460374301533000
1720809815.4463000,1609460374308820000
1720809815.4534400,1609460374316075000
1720809815.4611700,1609460374323359000
1720809815.4682400,1609460374330634000
1720809815.4752500,1609460374337924000
1720809815.4824400,1609460374345133000
1720809815.4897500,1609460374352413000
1720809815.4973300,1609460374359712000
1720809815.5046200,1609460374367067000
1720809815.5120300,1609460374374300000
1720809815.518920,1609460374381569000
1720809815.5263700,1609460374388828000
1720809815.533500,1609460374396152000
1720809815.5570900,1609460374403412000
1720809815.5579300,1609460374410646000
1720809815.558590,1609460374417881000
1720809815.5625300,1609460374425209000
1720809815.569830,1609460374432421000
1720809815.5771700,1609460374439657000
1720809815.5842800,1609460374446926000
1720809815.5915300,1609460374454243000
1720809815.5988700,1609460374461554000
1720809815.6062100,1609460374468882000
1720809815.6137800,1609460374476217000
1720809815.620850,1609460374483559000
1720809815.628090,1609460374490782000
1720809815.635800,1609460374498030000
1720809815.6456600,1609460374505324000
1720809815.6499300,1609460374512629000
1720809815.6573600,1609460374519825000
1720809815.6645100,1609460374527100000
1720809815.6716800,1609460374534341000
1720809815.6797800,1609460374541619000
1720809815.6866900,1609460374548820000
1720809815.693460,1609460374556052000
1720809815.7006000,1609460374563314000
1720809815.7080800,1609460374570646000
1720809815.7154200,1609460374577850000
1720809815.7224900,1609460374585122000
1720809815.7297400,1609460374592395000
1720809815.7370400,1609460374599724000
1720809815.7469200,1609460374606971000
1720809815.7594700,1609460374614225000
1720809815.760180,1609460374621460000
1720809815.7661400,1609460374628822000
1720809815.7735100,1609460374636136000
1720809815.7807300,1609460374643410000
1720809815.7884100,1609460374650746000
1720809815.7957000,1609460374658109000
1720809815.802670,1609460374665368000
1720809815.810330,1609460374672694000
1720809815.8172700,1609460374680003000
1720809815.825010,1609460374687348000
1720809815.8320800,1609460374694548000
1720809815.8435500,1609460374701792000
1720809815.8498800,1609460374709021000
1720809815.853970,1609460374716379000
1720809815.8609300,1609460374723454000
1720809815.8682800,1609460374730612000
1720809815.8751100,1609460374737829000
1720809815.882970,1609460374745094000
1720809815.889920,1609460374752266000
1720809815.9003500,1609460374759465000
1720809815.9051500,1609460374766747000
1720809815.9114000,1609460374774035000
1720809815.9189100,1609460374781275000
1720809815.925820,1609460374788515000
1720809815.933070,1609460374795746000
1720809815.9411100,1609460374803060000
1720809815.9482700,1609460374810332000
1720809815.9554700,1609460374817926000
1720809815.9635800,1609460374824882000
1720809815.9693800,1609460374832142000
1720809815.9765900,1609460374839333000
1720809815.9839400,1609460374846600000
1720809815.9912200,1609460374853908000
1720809816.0037800,1609460374861250000
1720809816.0053900,1609460374868452000
1720809816.0131400,1609460374875709000
1720809816.0201000,1609460374882929000
1720809816.0277500,1609460374890233000
1720809816.034640,1609460374897405000
1720809816.041910,1609460374904632000
1720809816.0491500,1609460374911905000
1720809816.0564400,1609460374919209000
1720809816.0637400,1609460374926454000
1720809816.0717500,1609460374933691000
1720809816.0782200,1609460374940929000
1720809816.0855600,1609460374948224000
1720809816.0928200,1609460374955469000
1720809816.102740,1609460374962666000
1720809816.1072100,1609460374969902000
1720809816.1145400,1609460374977208000
1720809816.121930,1609460374984406000
1720809816.1297200,1609460374991703000
1720809816.1364000,1609460374999043000
1720809816.1436900,1609460375006402000
1720809816.1509300,1609460375013679000
1720809816.1587100,1609460375020980000
1720809816.165650,1609460375028289000
1720809816.1729000,1609460375035630000
1720809816.1801000,1609460375042839000
1720809816.1885600,1609460375050064000
1720809816.1945900,1609460375057308000
1720809816.2044200,1609460375064646000
1720809816.2091900,1609460375071890000
1720809816.2165400,1609460375079108000
1720809816.2236800,1609460375086343000
1720809816.230900,1609460375093668000
1720809816.2383200,1609460375100879000
1720809816.2454100,1609460375108133000
1720809816.2527100,1609460375115436000
1720809816.2815000,1609460375122708000
1720809816.2824000,1609460375129864000
1720809816.2832200,1609460375137092000
1720809816.2839200,1609460375144350000
1720809816.289090,1609460375151697000
1720809816.2961900,1609460375158878000
1720809816.3034000,1609460375166145000
1720809816.3107600,1609460375173432000
1720809816.3180600,1609460375180788000
1720809816.3253800,1609460375188069000
1720809816.332870,1609460375195320000
1720809816.3398400,1609460375202586000
1720809816.3472700,1609460375209943000
1720809816.354500,1609460375217229000
1720809816.363690,1609460375224549000
1720809816.3691300,1609460375231860000
1720809816.3766500,1609460375239229000
1720809816.3837100,1609460375246463000
1720809816.391090,1609460375253764000
1720809816.3982900,1609460375261054000
1720809816.4056300,1609460375268360000
1720809816.42014,1609460375275581000
1720809816.4208500,1609460375282771000
1720809816.4278300,1609460375290084000
1720809816.4346600,1609460375297364000
1720809816.441850,1609460375304534000
1720809816.4490600,1609460375311797000
1720809816.4565200,1609460375319043000
1720809816.466520,1609460375326289000
1720809816.4745400,1609460375333511000
1720809816.478490,1609460375340822000
1720809816.485430,1609460375348107000
1720809816.4927500,1609460375355440000
1720809816.499960,1609460375362709000
1720809816.5073000,1609460375370013000
1720809816.5146200,1609460375377287000
1720809816.5219100,1609460375384586000
1720809816.529980,1609460375391799000
1720809816.53644,1609460375399060000
1720809816.543700,1609460375406400000
1720809816.5510300,1609460375413757000
1720809816.5583100,1609460375421027000
1720809816.5682200,1609460375428308000
1720809816.5729200,1609460375435641000
1720809816.5802500,1609460375443007000
1720809816.587580,1609460375450270000
1720809816.5948600,1609460375457578000
1720809816.6022500,1609460375464893000
1720809816.6095800,1609460375472238000
1720809816.6176000,1609460375479471000
1720809816.6233600,1609460375486722000
1720809816.631340,1609460375494053000
1720809816.638790,1609460375501415000
1720809816.6459400,1609460375508667000
1720809816.6532100,1609460375515955000
1720809816.6605800,1609460375523244000
1720809816.6703300,1609460375530585000
1720809816.6751800,1609460375537884000
1720809816.6826100,1609460375545196000
1720809816.689790,1609460375552487000
1720809816.6970500,1609460375559795000
1720809816.7043900,1609460375567072000
1720809816.7121000,1609460375574373000
1720809816.719080,1609460375581709000
1720809816.7263600,1609460375589076000
1720809816.733770,1609460375596373000
1720809816.7409100,1609460375603650000
1720809816.748260,1609460375610978000
1720809816.7555400,1609460375618294000
1720809816.762850,1609460375625494000
1720809816.7790200,1609460375632772000
1720809816.7806800,1609460375640011000
1720809816.7848,1609460375647535000
1720809816.7919300,1609460375654498000
1720809816.7990500,1609460375661721000
1720809816.8062200,1609460375668911000
1720809816.8141600,1609460375676151000
1720809816.8206200,1609460375683343000
1720809816.827850,1609460375690565000
1720809816.835180,1609460375697850000
1720809816.8425400,1609460375705183000
1720809816.8497100,1609460375712411000
1720809816.8574900,1609460375719684000
1720809816.8645200,1609460375726979000
1720809816.8768100,1609460375734302000
1720809816.8783300,1609460375741548000
1720809816.8860900,1609460375748816000
1720809816.8933200,1609460375756086000
1720809816.9006900,1609460375763449000
1720809816.907920,1609460375770679000
1720809816.9152700,1609460375777975000
1720809816.9225700,1609460375785293000
1720809816.9297600,1609460375792594000
1720809816.9370700,1609460375799816000
1720809816.9443100,1609460375807100000
1720809816.9516400,1609460375814382000
1720809816.9588800,1609460375821683000
1720809816.9661100,1609460375828900000
1720809816.9758000,1609460375836110000
1720809816.980910,1609460375843359000
1720809816.988020,1609460375850665000
1720809816.9956800,1609460375857911000
1720809817.0024600,1609460375865154000
1720809817.0097200,1609460375872438000
1720809817.0171500,1609460375879823000
1720809817.0246400,1609460375887110000
1720809817.0317900,1609460375894429000
1720809817.0391400,1609460375901778000
1720809817.0464200,1609460375909150000
1720809817.053750,1609460375916429000
1720809817.0609500,1609460375923687000
1720809817.068360,1609460375931013000
1720809817.0782100,1609460375938330000
1720809817.0829200,1609460375945564000
1720809817.090130,1609460375952825000
1720809817.0974100,1609460375960053000
1720809817.104920,1609460375967291000
1720809817.1121000,1609460375974465000
1720809817.118980,1609460375981664000
1720809817.1268300,1609460375988888000
1720809817.133450,1609460375996156000
1720809817.140670,1609460376003346000
1720809817.1478100,1609460376010517000
1720809817.155000,1609460376017716000
1720809817.16235,1609460376024992000
1720809817.1695900,1609460376032224000
1720809817.1767800,1609460376039414000
1720809817.1840400,1609460376046724000
1720809817.1916900,1609460376054027000
1720809817.1985900,1609460376061265000
1720809817.2058600,1609460376068541000
1720809817.213230,1609460376075857000
1720809817.220540,1609460376083239000
1720809817.2301500,1609460376090495000
1720809817.2351500,1609460376097801000
1720809817.2425100,1609460376105149000
1720809817.2497100,1609460376112452000
1720809817.2573500,1609460376119708000
1720809817.2642700,1609460376126960000
1720809817.271680,1609460376134220000
1720809817.2788400,1609460376141516000
1720809817.2862000,1609460376148718000
1720809817.2936500,1609460376155988000
1720809817.3007400,1609460376163217000
1720809817.3078200,1609460376170449000
1720809817.314990,1609460376177631000
1720809817.3223800,1609460376184872000
1720809817.3312100,1609460376192112000
1720809817.3367500,1609460376199387000
1720809817.3439100,1609460376206606000
1720809817.351160,1609460376213895000
1720809817.3584300,1609460376221144000
1720809817.3657500,1609460376228479000
1720809817.373180,1609460376235757000
1720809817.3806100,1609460376243064000
1720809817.3877700,1609460376250428000
1720809817.3950600,1609460376257778000
1720809817.402320,1609460376264992000
1720809817.409520,1609460376272221000
1720809817.416770,1609460376279445000
1720809817.4239800,1609460376286704000
1720809817.4430400,1609460376293872000
1720809817.4447800,1609460376301114000
1720809817.4454600,1609460376308275000
1720809817.4536700,1609460376315557000
1720809817.460150,1609460376322726000
1720809817.4672000,1609460376329906000
1720809817.4746100,1609460376337119000
1720809817.481870,1609460376344414000
1720809817.5107400,1609460376351695000
1720809817.5113800,1609460376358940000
1720809817.5123000,1609460376366247000
1720809817.5129800,1609460376373551000
1720809817.5181400,1609460376380845000
1720809817.5254300,1609460376388130000
1720809817.5349500,1609460376395407000
1720809817.5400500,1609460376402708000
1720809817.5473100,1609460376409961000
1720809817.5546000,1609460376417259000
1720809817.5619500,1609460376424544000
1720809817.569280,1609460376431877000
1720809817.5764700,1609460376439076000
1720809817.583630,1609460376446304000
1720809817.5919000,1609460376453496000
1720809817.598080,1609460376460731000
1720809817.6051700,1609460376467870000
1720809817.612700,1609460376475067000
1720809817.6196000,1609460376482299000
1720809817.626970,1609460376489571000
1720809817.6341700,1609460376496763000
1720809817.6414400,1609460376504067000
1720809817.6487100,1609460376511357000
1720809817.656060,1609460376518716000
1720809817.66355,1609460376526036000
1720809817.6708600,1609460376533380000
1720809817.6783100,1609460376540724000
1720809817.6854000,1609460376548136000
1720809817.694350,1609460376555466000
1720809817.7001400,1609460376562785000
1720809817.7073900,1609460376570107000
1720809817.7147700,1609460376577449000
1720809817.7220300,1609460376584670000
1720809817.7291400,1609460376591892000
1720809817.7368000,1609460376599149000
1720809817.7437200,1609460376606452000
1720809817.7511000,1609460376613645000
1720809817.7581300,1609460376620839000
1720809817.7666000,1609460376628059000
1720809817.7740100,1609460376635345000
1720809817.7811200,1609460376642527000
1720809817.7882800,1609460376649768000
1720809817.7976500,1609460376657041000
1720809817.8060200,1609460376664349000
1720809817.810310,1609460376671572000
1720809817.817790,1609460376678906000
1720809817.8234700,1609460376686199000
1720809817.8318100,1609460376693536000
1720809817.838840,1609460376700830000
1720809817.846180,1609460376708150000
1720809817.8531000,1609460376715471000
1720809817.860030,1609460376722833000
1720809817.8675700,1609460376730096000
1720809817.8746800,1609460376737376000
1720809817.8825800,1609460376744707000
1720809817.8896900,1609460376752058000
1720809817.899280,1609460376759299000
1720809817.9040600,1609460376766600000
1720809817.911640,1609460376773938000
